depot_name,route_name,stall_id,latitude,longitude,"Lat,Lon"
Pack House,Kaijado,2d7de386-c60c-40c6-8ba2-66bb7e86d2f7,-1.843371749,36.78651047,"-1.84337174892425,36.7865104675292"
Pack House,Kaijado,8df6a45c-9bc4-4812-98ad-896ec7eeba85,-1.843360543,36.78649902,"-1.84336054325103,36.7864990234375"
Pack House,Kaijado,ec10305e-40db-4bb3-a549-145f31a6a28c,-1.842788935,36.78521347,"-1.84278893470764,36.7852134704589"
Pack House,Kaijado,cff67f6d-f6b2-4de6-a522-7caa1b8e6d86,-1.842093229,36.78807831,"-1.84209322929382,36.7880783081054"
Pack House,Kaijado,f0dc4300-e30d-402f-8af0-e706e6daa921,-1.842036366,36.78808594,"-1.8420363664627,36.7880859375"
Pack House,Kaijado,70cdc9c8-2cfd-45ab-bf03-8da0af4fb0ae,-1.842020154,36.78816605,"-1.84202015399932,36.7881660461425"
Pack House,Kaijado,a15961d0-66e9-4f9e-90e3-2c5c979287cb,-1.842001677,36.78818893,"-1.84200167655944,36.7881889343261"
Pack House,Kaijado,7555f7f4-83c8-4cf4-9e7d-85cefd0ed1fa,-1.841947913,36.78819656,"-1.84194791316986,36.7881965637207"
Pack House,Kaijado,12988cef-d6ce-4683-9c61-5c2a108de76d,-1.84185338,36.78821564,"-1.84185338020324,36.788215637207"
Pack House,Kaijado,75a26f07-0411-44dd-a185-d95a9e92e450,-1.841755748,36.78826904,"-1.8417557477951,36.7882690429687"
Pack House,Kaijado,5e35b063-253f-483a-a9c6-129976b5fd44,-1.841745257,36.78829193,"-1.84174525737762,36.7882919311523"
Pack House,Kaijado,36da55fb-4777-4a27-a815-2f293e9f70a9,-1.841732502,36.78900528,"-1.84173250198364,36.789005279541"
Pack House,Kaijado,b8e9cbf2-bb84-4a00-a8a3-bf1b9e988056,-1.841705084,36.78829193,"-1.84170508384704,36.7882919311523"
Pack House,Kaijado,8e68524e-2e43-44e5-895c-3ed3cd4c5f4a,-1.84170115,36.78900909,"-1.84170114994049,36.7890090942382"
Pack House,Kaijado,dd7cc325-bdcc-4cf9-a988-47483d6e4cac,-1.841693044,36.78649139,"-1.8416930437088,36.7864913940429"
Pack House,Kaijado,b8bd6552-e99c-4142-ad2e-a2a021a7dbba,-1.84166038,36.78658676,"-1.84166038036346,36.7865867614746"
Pack House,Kaijado,c16e136c-91d3-4039-a0f3-0398b61b490c,-1.841481805,36.78549194,"-1.84148180484771,36.7854919433593"
Pack House,Kaijado,c9265805-0228-49ce-8aea-a94d9fe067cb,-1.841466904,36.78575134,"-1.84146690368652,36.7857513427734"
Pack House,Kaijado,51540675-ac0f-458e-854c-7eaa4dd83425,-1.841403365,36.78579712,"-1.84140336513519,36.7857971191406"
Pack House,Kaijado,012863c7-fc9c-456b-8e71-70ff57a50f43,-1.840922832,36.78379822,"-1.84092283248901,36.7837982177734"
Pack House,Kaijado,6adc9b98-ee90-4671-bf07-e0e634c7ad3f,-1.84091413,36.78382492,"-1.84091413021087,36.7838249206542"
Pack House,Kaijado,1bb00988-8bfe-4b3b-a787-b1ba5d0512c5,-1.840729237,36.78630829,"-1.84072923660278,36.7863082885742"
Pack House,Kaijado,da154b92-8d5f-4f74-b875-07f833da4b49,-1.840707541,36.78627014,"-1.84070754051208,36.7862701416015"
Pack House,Kaijado,dda39e85-ef00-479f-aaee-3eac66d62d5a,-1.840375662,36.78355789,"-1.84037566184997,36.7835578918457"
Pack House,Kaijado,3941a1b0-b3fa-488f-b8b5-504e746da8e8,-1.84,36.78,"-1.84,36.78"
Pack House,Kaijado,57aed9c9-7666-442f-8dfc-2591e5a75b77,-1.84,36.79,"-1.84,36.79"
Pack House,Kaijado,7d726f9f-c566-4e4d-938b-c4b8978e1373,-1.84,36.79,"-1.84,36.79"
Pack House,Kaijado,9dee28e2-1fe7-4a9d-aa70-cc0636b3600e,-1.84,36.79,"-1.84,36.79"
Pack House,Kaijado,5747740e-2e47-43c0-981b-091061dfe21d,-1.838973403,36.78780746,"-1.83897340297698,36.7878074645996"
Pack House,Kaijado,4176a473-da35-4d7a-90d8-5a328d6063fc,-1.838941813,36.7878418,"-1.83894181251525,36.787841796875"
Pack House,Kaijado,cebf2313-db6a-41bc-9a56-4d003d3b0ad0,-1.838457942,36.78494263,"-1.83845794200897,36.7849426269531"
Pack House,Kaijado,8e3d1fd5-7475-4094-a750-3ee1aee875ab,-1.838455558,36.78479385,"-1.83845555782318,36.7847938537597"
Pack House,Kaijado,341df774-80b3-43e2-8b41-63ab518969dd,-1.838448644,36.78494263,"-1.83844864368438,36.7849426269531"
Pack House,Kaijado,a83288d0-f9fb-4f11-a205-80970f37b1a7,-1.83823514,36.78528214,"-1.8382351398468,36.7852821350097"
Pack House,Kaijado,614197db-4dc8-42b5-ad7d-99f117836e07,-1.837509155,36.79616165,"-1.83750915527343,36.7961616516113"
Pack House,Kaijado,dda86c10-b035-4056-83e9-6b0d470385b7,-1.837433457,36.78822708,"-1.83743345737457,36.7882270812988"
Pack House,Kaijado,9cc0105e-d31f-46c6-bdfc-bee6b8f64f8e,-1.837430716,36.78823853,"-1.83743071556091,36.7882385253906"
Pack House,Kaijado,4e01f1a5-6e17-4479-8e5f-f8f821daa496,-1.836062551,36.78615952,"-1.83606255054473,36.7861595153808"
Pack House,Kaijado,3e6f8ceb-dcc4-4f93-9ce6-d97026e13106,-1.794255733,36.8237114,"-1.79425573348999,36.8237113952636"
Pack House,Kaijado,0d0cde6f-71eb-40c4-bcf5-5162773991dd,-1.794061303,36.81897736,"-1.79406130313873,36.818977355957"
Pack House,Kaijado,e9b6c39a-39a9-4983-9adb-c581c4e532e4,-1.794032693,36.82381821,"-1.79403269290924,36.8238182067871"
Pack House,Kaijado,dfd537f9-4f1e-463c-b1dd-a3bc8bc0da84,-1.794013619,36.82377625,"-1.79401361942291,36.8237762451171"
Pack House,Kaijado,49d7e469-34ff-414d-b398-8a7b972d1d6f,-1.794009209,36.82363129,"-1.79400920867919,36.823631286621"
Pack House,Kaijado,39eda2bf-ba91-4c21-9e1b-963bd8ce647a,-1.793983579,36.82375717,"-1.79398357868194,36.8237571716308"
Pack House,Kaijado,4c47dd07-3d9d-4732-9dc2-45ff4b0bde80,-1.793967366,36.82360077,"-1.79396736621856,36.8236007690429"
Pack House,Kaijado,145e883d-b909-4903-a97f-8a3ba5377bed,-1.793959022,36.82384109,"-1.79395902156829,36.8238410949707"
Pack House,Kaijado,d1b45419-719d-45a4-aaa9-4841c52960d8,-1.793906569,36.82380676,"-1.79390656948089,36.8238067626953"
Pack House,Kaijado,91e7d45c-3ba8-4989-bf1e-2ec7281f692c,-1.793900251,36.81908798,"-1.79390025138854,36.8190879821777"
Pack House,Kaijado,330d17ad-8af3-41ba-bd23-d1d66dc9a2fa,-1.779508114,36.82017899,"-1.77950811386108,36.8201789855957"
Pack House,Kaijado,00d26a25-502f-44c3-b27e-351c3595eaf0,-1.779494643,36.82019424,"-1.77949464321136,36.8201942443847"
Machakos,Greater Mombasa Road 2,c5b5f648-f530-434f-8f6e-e0d271760fbf,-1.739034534,37.19731903,"-1.73903453350067,37.1973190307617"
Machakos,Greater Mombasa Road 2,ecf287ae-daa5-4fc9-8ea5-334785523d17,-1.739030838,37.19735336,"-1.73903083801269,37.1973533630371"
Machakos,Greater Mombasa Road 2,4c00e6d1-00cb-4811-99a8-dbb3199eaf11,-1.739028454,37.19732285,"-1.7390284538269,37.1973228454589"
Machakos,Greater Mombasa Road 2,cde4b4cb-8b32-452d-8619-7e432c70ce42,-1.739007354,37.19736862,"-1.73900735378265,37.1973686218261"
Machakos,Greater Mombasa Road 2,f9d7fdea-bf7a-4cb5-9ba4-567637efedf1,-1.738529444,37.19885254,"-1.73852944374084,37.1988525390625"
Machakos,Greater Mombasa Road 2,4847420a-d6cf-4a06-bbd3-5b0a9c6f7a5f,-1.738454938,37.19810867,"-1.73845493793487,37.1981086730957"
Machakos,Greater Mombasa Road 2,9316da31-b293-44e1-aafb-9026323e26e4,-1.738259077,37.19787598,"-1.73825907707214,37.1978759765625"
Machakos,Greater Mombasa Road 2,9869d213-702c-4d86-80bf-bf3248593966,-1.738196135,37.19791794,"-1.73819613456726,37.1979179382324"
Machakos,Greater Mombasa Road 2,77cd3e4f-f943-4ca5-8f3f-cdf6425e3741,-1.738171697,37.19871902,"-1.7381716966629,37.1987190246582"
Machakos,Greater Mombasa Road 2,21806688-0a17-44e3-987f-fbe3c8403d2d,-1.738157988,37.1978569,"-1.7381579875946,37.1978569030761"
Machakos,Greater Mombasa Road 2,e2c5f60f-75aa-45e4-b67c-7b3513cf611e,-1.73809576,37.19865417,"-1.73809576034545,37.1986541748046"
Machakos,Greater Mombasa Road 2,82f855f7-2015-49df-83b0-80fcddabf9d6,-1.737977028,37.19881439,"-1.73797702789306,37.1988143920898"
Machakos,Greater Mombasa Road 2,b8c2ce1a-a657-4190-8f72-6d8cdc1eeb47,-1.737926722,37.19905472,"-1.73792672157287,37.1990547180175"
Machakos,Greater Mombasa Road 2,c8c34dfc-e89c-4958-b06f-35c5dffe6ce3,-1.737748265,37.19882965,"-1.73774826526641,37.1988296508789"
Machakos,Greater Mombasa Road 2,01955f29-9600-4c26-ab05-225f902292cf,-1.737539887,37.19883728,"-1.73753988742828,37.1988372802734"
Machakos,Greater Mombasa Road 2,d875f66c-5e8a-45db-b186-ba38cf155e3f,-1.737077117,37.19826889,"-1.73707711696624,37.1982688903808"
Machakos,Greater Mombasa Road 2,203c73f6-1186-4607-b74b-5732f6a2fa66,-1.736902237,37.19914246,"-1.73690223693847,37.1991424560546"
Machakos,Greater Mombasa Road 2,8b6fa61a-07d6-4159-af6f-1985f5f06284,-1.735960245,37.19626617,"-1.73596024513244,37.1962661743164"
Machakos,Greater Mombasa Road 2,f161cb29-8d9f-4424-bf22-c5c11735e1e5,-1.735720158,37.19869614,"-1.73572015762329,37.1986961364746"
Machakos,Greater Mombasa Road 2,02c6119e-69c8-48a5-aa0a-1b0d1ac5f04a,-1.735213637,37.1979599,"-1.73521363735198,37.1979598999023"
Machakos,Greater Mombasa Road 2,1161a9dc-bc8f-42c4-89a3-0fda3da16898,-1.735210657,37.19799805,"-1.73521065711975,37.197998046875"
Machakos,Greater Mombasa Road 2,e0e8e50b-37c2-437d-9b87-df22e3782d2f,-1.735183954,37.19797134,"-1.73518395423889,37.1979713439941"
Machakos,Greater Mombasa Road 2,cb0dfbf9-6cde-474f-bc2f-4bc9a2de0bdf,-1.735155821,37.19799042,"-1.73515582084655,37.1979904174804"
Machakos,Greater Mombasa Road 2,5db877ee-70a7-4092-aac4-bdc41fc923cd,-1.73384285,37.19857407,"-1.73384284973144,37.1985740661621"
Machakos,Greater Mombasa Road 2,eeb20218-0da8-4d77-a686-5b98ac0448ea,-1.733383179,37.19925308,"-1.73338317871093,37.1992530822753"
Machakos,Machakos C.B.D,883f0c62-d5c7-4c55-afc2-257dccbd17e9,-1.71,37.35,"-1.71,37.35"
Machakos,Machakos C.B.D,188fbc59-a7f6-4f30-9c8e-49e518bf6f40,-1.707074046,37.34796906,"-1.70707404613494,37.3479690551757"
Machakos,Machakos C.B.D,e5ac4f21-4551-457b-a3e9-e16ff4dafce3,-1.706848264,37.34818649,"-1.70684826374053,37.3481864929199"
Machakos,Machakos C.B.D,15a6faae-3e2f-41f5-bbc6-bd05e65eee5b,-1.706693292,37.34761429,"-1.70669329166412,37.34761428833"
Machakos,Machakos C.B.D,9bfc240a-6f70-47a8-9e17-34fd5fda7cc5,-1.706565738,37.34747314,"-1.7065657377243,37.3474731445312"
Machakos,Machakos C.B.D,8ae61b99-a0a0-4cc7-848d-801792d648b1,-1.705944419,37.34799957,"-1.70594441890716,37.3479995727539"
Machakos,Greater Mombasa Road 1,74bfc6d0-872c-449f-b365-caf7a7a9f802,-1.705772042,37.34794235,"-1.70577204227447,37.3479423522949"
Machakos,Machakos C.B.D,72bbeba2-d136-45c0-9d3c-67a3724de243,-1.705637455,37.3476181,"-1.70563745498657,37.3476181030273"
Machakos,Machakos C.B.D,e6e8d28d-674c-4b60-9020-6a909d2a4948,-1.705636859,37.34757996,"-1.70563685894012,37.3475799560546"
Pack House,Kaijado,348ff9bf-760b-4313-b84b-0cada1eae6b1,-1.688924074,36.84960556,"-1.68892407417297,36.8496055603027"
Pack House,Kaijado,18a5b335-fbb8-4492-98e3-bbbbe5cd36ae,-1.688455224,36.84851837,"-1.68845522403717,36.848518371582"
Pack House,Kaijado,c9365945-fd41-47dd-b26e-e52eedf67671,-1.688017845,36.8496933,"-1.6880178451538,36.8496932983398"
Pack House,Kaijado,9027bfd1-00d9-414b-9543-ec659fd94065,-1.687994599,36.84995651,"-1.68799459934234,36.8499565124511"
Pack House,Kaijado,14b95bab-1337-4961-9ae6-b2bbf624f405,-1.687989116,36.84996033,"-1.68798911571502,36.8499603271484"
Pack House,Kaijado,543fa857-031a-46b1-b03b-953dcb5b4f4c,-1.687967539,36.84953308,"-1.68796753883361,36.8495330810546"
Pack House,Kaijado,331f7641-e8fb-4cb1-9b91-1d4cdfc11540,-1.687948942,36.8490448,"-1.68794894218444,36.8490447998046"
Pack House,Kaijado,bd505c10-b2b1-4442-b9df-3145daecc16d,-1.687932968,36.84972,"-1.68793296813964,36.8497200012207"
Pack House,Kaijado,8120d222-a15f-420f-873b-9d45400c8255,-1.687831521,36.84985352,"-1.68783152103424,36.849853515625"
Pack House,Kaijado,2ea51e69-1e0a-4267-af8f-84b9ac3dad34,-1.687777162,36.84975815,"-1.6877771615982,36.8497581481933"
Pack House,Kaijado,61b43a75-c603-47ff-915c-3d3aaca4c419,-1.687699795,36.84830093,"-1.68769979476928,36.8483009338378"
Pack House,Kaijado,1bf4d0f7-3e2b-42d7-9871-3e5c6c37fd1c,-1.687603951,36.84807587,"-1.68760395050048,36.8480758666992"
Pack House,Kaijado,8c88f7e1-9319-410c-aac2-3474bcade121,-1.687580943,36.84786606,"-1.6875809431076,36.8478660583496"
Pack House,Kaijado,dba82b42-8dc5-4fce-bbfc-c8c4f8337206,-1.687577486,36.84789658,"-1.6875774860382,36.8478965759277"
Pack House,Kaijado,bda55b78-dc01-41ae-bc32-fb55fb0a9eb7,-1.68755722,36.84762573,"-1.68755722045898,36.8476257324218"
Pack House,Kaijado,c1444ed3-8ecb-42ff-8030-f2c878c2d2a0,-1.687542677,36.8479538,"-1.68754267692565,36.8479537963867"
Pack House,Kaijado,a67d97b7-d427-4ac4-8c82-c6ccd22f6b15,-1.687526345,36.84796143,"-1.68752634525299,36.8479614257812"
Pack House,Kaijado,af46ab57-fef9-4466-898c-80f1f4954a65,-1.687517405,36.84789276,"-1.68751740455627,36.8478927612304"
Pack House,Kaijado,66e30a8b-6ed5-4d84-93db-9a5a191a8e14,-1.687485337,36.84779739,"-1.68748533725738,36.8477973937988"
Pack House,Kaijado,d0ba76cc-8860-4e50-b38f-eb2f59f09ede,-1.686620355,36.84614944,"-1.6866203546524,36.84614944458"
Pack House,Kaijado,da9cff3d-b70a-4843-89b1-76688f0797bc,-1.685734272,36.84552383,"-1.68573427200317,36.8455238342285"
Pack House,Kaijado,c62e15ba-0346-4129-87b7-3cb4c36e3dcb,-1.685718656,36.84503937,"-1.68571865558624,36.8450393676757"
Pack House,Kaijado,263123ef-547e-4796-bbce-0c5597157f76,-1.685598493,36.84526062,"-1.68559849262237,36.8452606201171"
Pack House,Kitengela 2,54b375d5-beac-4aa3-bedb-d6212eb426b5,-1.685375571,36.84564972,"-1.68537557125091,36.8456497192382"
Pack House,Kaijado,8f4749ea-fa3d-42e4-8b10-60488b3cb50d,-1.685342312,36.84561157,"-1.68534231185913,36.8456115722656"
Pack House,Kaijado,1a52aa8a-f7cf-4a01-8d61-a24e1dd5203f,-1.685331583,36.84558105,"-1.68533158302307,36.8455810546875"
Machakos,Machakos C.B.D,ebc3696a-331f-414b-b2d5-2c732d4bc257,-1.684192181,37.31801605,"-1.68419218063354,37.318016052246"
Machakos,Machakos C.B.D,8737554d-7ade-40c6-a9c5-822db28f4b15,-1.68366003,37.31764603,"-1.68366003036499,37.3176460266113"
Machakos,Machakos C.B.D,0817d21c-cf18-4017-bab1-92d3a6394403,-1.683220744,37.31741714,"-1.68322074413299,37.3174171447753"
Machakos,Machakos C.B.D,d653c5cc-402e-4a42-9d9d-806d23b24ba3,-1.683151722,37.31705093,"-1.68315172195434,37.3170509338378"
Machakos,Machakos C.B.D,365fe04d-a261-437c-98ac-a5b2464f0982,-1.682978034,37.31737137,"-1.68297803401947,37.3173713684082"
Machakos,Machakos C.B.D,5e7dd1fd-86a3-4bca-a176-0b78fbc496e5,-1.682948947,37.31693268,"-1.68294894695281,37.3169326782226"
Machakos,Machakos C.B.D,8cbd7d5b-1f09-45f6-8779-ef9b0e995a19,-1.682915449,37.31721878,"-1.68291544914245,37.3172187805175"
Machakos,Machakos C.B.D,62eb8848-149c-473f-bbc1-826873160c91,-1.682573795,37.31676483,"-1.6825737953186,37.3167648315429"
Machakos,Machakos C.B.D,4dd6df6f-6e53-4632-b64d-8c9866e02a3b,-1.682499051,37.31663895,"-1.68249905109405,37.3166389465332"
Machakos,Machakos C.B.D,4c5c4afe-36e0-4292-a1c9-592fd42e7951,-1.682399154,37.31687927,"-1.68239915370941,37.3168792724609"
Machakos,Machakos C.B.D,40c0b75f-018f-44e5-a821-7ddc30f1d254,-1.681246877,37.31601334,"-1.68124687671661,37.3160133361816"
Machakos,Machakos C.B.D,0e2c895f-3886-44f9-a404-c30bb0d425c9,-1.681227446,37.31600952,"-1.68122744560241,37.3160095214843"
Machakos,Machakos C.B.D,cb20c2dd-a30f-4b8e-853f-9774c50f74db,-1.680829763,37.31560516,"-1.68082976341247,37.3156051635742"
Machakos,Machakos C.B.D,b1090e48-86ca-402d-adce-8d3e17fb04c4,-1.680793881,37.31557465,"-1.68079388141632,37.315574645996"
Machakos,Machakos C.B.D,786d16d6-d2f4-49f2-8767-d0003a2e7620,-1.680748463,37.3155899,"-1.680748462677,37.3155899047851"
Machakos,Machakos C.B.D,e5574d9f-6a32-456e-a30b-ef8a329bdb8e,-1.680716157,37.31554413,"-1.68071615695953,37.3155441284179"
Machakos,Machakos C.B.D,7577f3f8-6bf2-42a8-8288-1c8675232a5d,-1.68036747,37.31525803,"-1.68036746978759,37.315258026123"
Machakos,Machakos C.B.D,4a9aef3f-fc09-4a03-aa5f-6d8f6aae7884,-1.680334091,37.31521606,"-1.68033409118652,37.3152160644531"
Machakos,Machakos C.B.D,001c7ae5-9050-4368-a6f8-740347aff0ef,-1.680274606,37.31524277,"-1.68027460575103,37.3152427673339"
Machakos,Machakos C.B.D,54417d7d-1d7c-4047-8fe4-b7766c282ed1,-1.68,37.32,"-1.68,37.32"
Machakos,Machakos C.B.D,becc0fe9-7ffe-49fa-919d-3f8f18ade5fa,-1.662751675,37.2840004,"-1.66275167465209,37.2840003967285"
Machakos,Machakos C.B.D,ac3e6fbf-6d37-4053-9d1b-acf0b2c1a49d,-1.662733793,37.28401184,"-1.66273379325866,37.2840118408203"
Machakos,Machakos C.B.D,4f2472b2-13b9-4a41-883a-7511a2d6fe27,-1.662699342,37.28396988,"-1.66269934177398,37.2839698791503"
Machakos,Machakos C.B.D,1cbe2df2-8726-4eb2-aaa3-465027a7c57c,-1.662618279,37.28393936,"-1.66261827945709,37.2839393615722"
Machakos,Machakos C.B.D,6eacf28d-d901-4ac0-80f6-b86d8fd83549,-1.662312627,37.28422928,"-1.66231262683868,37.2842292785644"
Machakos,Machakos C.B.D,3addd186-4d93-4a2c-9e77-6e14fc7696f0,-1.662226319,37.28430939,"-1.66222631931304,37.284309387207"
Machakos,Machakos C.B.D,ba1ca123-e1b8-4653-b93a-0b28822516f3,-1.662189126,37.28435516,"-1.6621891260147,37.2843551635742"
Machakos,Machakos C.B.D,06f0f117-c433-430d-b179-87467c09a295,-1.662153006,37.28431702,"-1.66215300559997,37.2843170166015"
Machakos,Machakos C.B.D,18748702-7cee-42a6-a73e-408039e6cdb8,-1.662112951,37.28436279,"-1.66211295127868,37.2843627929687"
Machakos,Machakos C.B.D,695428ca-4d6d-4380-944c-5f52a37d1f06,-1.662098646,37.28439331,"-1.66209864616394,37.2843933105468"
Machakos,Machakos C.B.D,9a68c819-b349-436a-aeee-c0e9b13cde3c,-1.662064552,37.28440475,"-1.66206455230712,37.2844047546386"
Machakos,Machakos C.B.D,0b6a5f45-1d41-433b-911f-867bf4ee1d08,-1.662043691,37.28437805,"-1.66204369068145,37.2843780517578"
Machakos,Greater Mombasa Road 1,2c782c38-149f-4ff7-9fa8-694fc4bf4de0,-1.662003756,37.28480911,"-1.66200375556945,37.2848091125488"
Machakos,Machakos C.B.D,3016db4d-dea6-4738-952f-09be3aa841eb,-1.661948442,37.28439713,"-1.6619484424591,37.2843971252441"
Machakos,Machakos C.B.D,8730ac17-6950-4e36-a705-88310640c3b5,-1.661871552,37.28443527,"-1.66187155246734,37.2844352722167"
Machakos,Machakos C.B.D,02682a0e-d9e1-4aaf-9f7c-3de8eceabd8f,-1.661842346,37.28445435,"-1.6618423461914,37.2844543457031"
Machakos,Machakos C.B.D,e3fe01c7-ef27-453d-95c7-cadf9de4aa7c,-1.661174059,37.28538513,"-1.66117405891418,37.2853851318359"
Machakos,Machakos C.B.D,f56ee50d-bd8c-4674-8285-79b82ff00f10,-1.66095078,37.28490067,"-1.66095077991485,37.2849006652832"
Machakos,Machakos C.B.D,ff5cc761-f151-436e-ab46-e05493e4518d,-1.660753608,37.28491974,"-1.66075360774993,37.2849197387695"
Machakos,Machakos C.B.D,6493f54c-b834-40ff-837a-68dc916dae58,-1.660713434,37.2849617,"-1.66071343421936,37.2849617004394"
Machakos,Machakos C.B.D,ae024561-02df-4652-aa10-9d4f6d340fde,-1.649813414,37.26166153,"-1.64981341361999,37.261661529541"
Machakos,Greater Mombasa Road 2,8d7b712a-15c1-46ff-b908-64b06a465ebc,-1.647866845,37.18999481,"-1.64786684513092,37.1899948120117"
Machakos,Greater Mombasa Road 2,f979ce70-7684-435e-b3a2-a99c902c32cd,-1.647866845,37.18999481,"-1.64786684513092,37.1899948120117"
Pack House,Kitengela 1,e20246d5-566c-444d-9bc4-e4187ad45244,-1.643159747,36.87335205,"-1.64315974712371,36.8733520507812"
Pack House,Kitengela 1,4ce71cc1-16a7-4188-87c9-7500911a8b88,-1.642866611,36.87376404,"-1.64286661148071,36.8737640380859"
Pack House,Kaijado,0b37306c-6d06-41a2-a9ef-035ba603d612,-1.642832994,36.87373352,"-1.64283299446105,36.8737335205078"
Pack House,Kitengela 1,62646f96-cd91-4cae-88c0-05c1be06ec63,-1.642752528,36.87334442,"-1.64275252819061,36.8733444213867"
Pack House,Kaijado,f7e3f26b-42f1-4c40-9de8-209d177180d6,-1.642743111,36.87384033,"-1.64274311065673,36.8738403320312"
Pack House,Kitengela 1,acdde946-705e-4bcb-b1c0-c4f38f32a1ec,-1.642730474,36.87384796,"-1.64273047447204,36.8738479614257"
Pack House,Kitengela 1,3f8a74ab-5f3f-4329-b672-342d49ae5eed,-1.642654657,36.87314987,"-1.64265465736389,36.8731498718261"
Pack House,Kitengela 1,73c31b81-ae99-4231-ac87-d2526f520c4e,-1.642567039,36.87302017,"-1.64256703853607,36.8730201721191"
Pack House,Kitengela 1,c9c36137-df9d-486b-85f3-b1e4b4d18f1f,-1.642565608,36.87300873,"-1.64256560802459,36.8730087280273"
Pack House,Kitengela 1,f76b2046-a71a-408a-9104-b1893165316c,-1.64240706,36.87257767,"-1.64240705966949,36.8725776672363"
Pack House,Kitengela 1,4f40ab1b-c499-4510-b62f-ee320b44d7f9,-1.642333627,36.87322617,"-1.64233362674713,36.8732261657714"
Pack House,Kitengela 1,ab0e08ed-c135-4492-aec3-de820f64164a,-1.64226079,36.87312317,"-1.64226078987121,36.8731231689453"
Pack House,Kitengela 1,ba1da300-abd7-4d92-8b08-0f8116994298,-1.641362429,36.87524414,"-1.64136242866516,36.875244140625"
Pack House,Kitengela 1,8bab7efd-3c57-4943-90ac-988453fad5eb,-1.64,36.87,"-1.64,36.87"
Pack House,Kitengela 1,9052b038-606f-4b77-ad4d-73a217ff4e74,-1.64,36.87,"-1.64,36.87"
Machakos,Machakos C.B.D,53a5bcba-04c3-4f02-8be4-882a090e67d9,-1.627114058,37.24586868,"-1.62711405754089,37.2458686828613"
Machakos,Machakos C.B.D,54ba0804-d04f-47e1-ae6d-7b5f5e9de1f8,-1.616069794,37.24570847,"-1.61606979370117,37.2457084655761"
Machakos,Greater Mombasa Road 1,ede99840-2173-4df6-902a-b3850172e355,-1.594626784,37.25695419,"-1.59462678432464,37.2569541931152"
Machakos,Greater Mombasa Road 1,b94c8681-8b8a-42b8-8a1a-e6d3a7bcc15b,-1.594626427,37.25694275,"-1.59462642669677,37.2569427490234"
Machakos,Greater Mombasa Road 1,0805ecd0-c6f8-4359-ac77-54cc34ebec62,-1.594515204,37.25695801,"-1.59451520442962,37.2569580078125"
Machakos,Greater Mombasa Road 1,46b2c2f0-d01f-476a-bce4-9e078f8cad52,-1.594074,37.256435,"-1.594074,37.256435"
Machakos,Greater Mombasa Road 1,ec9119c5-b29d-45e3-8eb8-5edf298dfe5c,-1.594074,37.256435,"-1.594074,37.256435"
Machakos,Greater Mombasa Road 1,a30dd6dd-cd42-45d5-8723-af16daa7a464,-1.5940728,37.256435,"-1.5940728,37.256435"
Machakos,Greater Mombasa Road 1,401eaa11-ea34-4106-8f38-5f280eb215aa,-1.594017744,37.25615311,"-1.59401774406433,37.2561531066894"
Machakos,Machakos C.B.D,e3403812-a844-4b31-a2ff-70f5b10ecabe,-1.582515001,37.24579239,"-1.58251500129699,37.245792388916"
Pack House,Kitengela 2,8107f5e2-8961-4fd6-a824-3d22dbe091bc,-1.578327894,36.92716217,"-1.57832789421081,36.9271621704101"
Rongai,Upper Rongai,f54d1ba8-d270-46a6-9050-f5a5a4449efb,-1.564324021,36.79797745,"-1.56432402133941,36.7979774475097"
Rongai,Upper Rongai,3c4388f1-e168-4b06-a360-0ec7e542cc4a,-1.563906074,36.79330826,"-1.56390607357025,36.7933082580566"
Rongai,Upper Rongai,843dd8bd-a683-43fe-a629-7adea43e4945,-1.563612223,36.79746246,"-1.5636122226715,36.7974624633789"
Rongai,Upper Rongai,1384aebc-874c-4dd3-82e0-ff0df849068e,-1.56155014,36.79580307,"-1.56155014038085,36.7958030700683"
Rongai,Upper Rongai,c826bca0-37b7-49f0-9ecf-482c909cda46,-1.561480403,36.79582596,"-1.56148040294647,36.7958259582519"
Rongai,Upper Rongai,04d0552c-4d9e-4040-9bd8-9d9160d9062a,-1.560706019,36.79761124,"-1.56070601940155,36.7976112365722"
Rongai,Upper Rongai,9f05dfe9-14e7-4fee-a665-5d15d0127c96,-1.560667157,36.79806519,"-1.56066715717315,36.7980651855468"
Rongai,Upper Rongai,c067a657-52f5-4887-be88-97e482301a9a,-1.560656667,36.79806519,"-1.56065666675567,36.7980651855468"
Rongai,Upper Rongai,58371c3b-b000-41ef-a814-dbe1ebf92f6e,-1.560639739,36.79758835,"-1.56063973903656,36.7975883483886"
Rongai,Upper Rongai,f00642ed-b16d-4eae-a97b-7bbc5472d8bf,-1.560546994,36.79502106,"-1.56054699420928,36.7950210571289"
Rongai,Upper Rongai,f3c5f326-78a7-406c-b93c-bbaf62b08479,-1.560431242,36.79761124,"-1.56043124198913,36.7976112365722"
Rongai,Upper Rongai,20799c39-5278-415b-a7bf-c8fadbde661a,-1.560381532,36.79761124,"-1.56038153171539,36.7976112365722"
Rongai,Upper Rongai,91fa72e6-0df8-473c-969d-aa373bd4a25b,-1.56037724,36.79760361,"-1.56037724018096,36.7976036071777"
